Date,open,high,low,close,volumn,amt,avgprice,preClose,return,Turnover,PB,PE,Market,AvgMarket,AmountPCT,Dividend
2018/5/10,2713.38,2731.42,2712.94,2729.56,1051000000,10262000000,12.42,2711.32,0.0067,0.014034,2.98,28.75,6984.47,75.1,0.0249,0.0148
2018/5/11,2730.09,2734.47,2717.33,2719.85,805000000,8542000000,12.27,2729.56,-0.0036,0.010748,2.97,28.66,6953.38,74.77,0.0206,0.0149
2018/5/14,2709.82,2735.45,2708.32,2735.1,826000000,8972000000,12.27,2719.85,0.0056,0.011024,2.99,28.82,6979.35,75.05,0.0221,0.0145
2018/5/15,2734.72,2762.82,2734.72,2760.36,762000000,8305000000,12.37,2735.1,0.0092,0.010171,3.02,29.08,7038.97,75.69,0.022,0.0144
2018/5/16,2755.11,2802.8,2753.26,2782.53,1118000000,11051000000,12.54,2760.36,0.008,0.014842,3.04,29.29,7147.8,76.86,0.0275,0.0143
2018/5/17,2781.78,2798.05,2778.22,2782.14,1029000000,11179000000,12.5,2782.53,-0.0001,0.013656,3.04,29.27,7135.21,76.72,0.0313,0.0143
2018/5/18,2786.61,2799.21,2775.42,2797.05,1019000000,10867000000,12.64,2782.14,0.0054,0.013504,3.04,29.43,7210.71,77.53,0.0289,0.0138
2018/5/21,2778.8,2806.32,2777.51,2799.19,1149000000,12150000000,12.63,2797.05,0.0008,0.01522,3.04,29.45,7216.49,77.6,0.0264,0.0136
2018/5/22,2802.8,2844.54,2799.23,2844.54,1195000000,12765000000,12.93,2799.19,0.0162,0.015833,3.09,29.91,7318.67,78.7,0.0291,0.0134
2018/5/23,2842.6,2864.37,2817.17,2817.95,1220000000,13167000000,12.85,2844.54,-0.0093,0.016158,3.06,29.75,7263.51,78.1,0.0286,0.0136
2018/5/24,2822.69,2835.3,2808.46,2813.09,622000000,6701000000,12.78,2817.95,-0.0017,0.008227,3.05,29.69,7246.07,77.91,0.0175,0.0136
2018/5/25,2816.33,2827.14,2804.77,2807.79,720000000,7200000000,12.68,2813.09,-0.0019,0.009522,3.05,29.65,7225.19,77.69,0.0181,0.0137
2018/5/28,2813.15,2821.83,2783.47,2804.92,902000000,10690000000,12.34,2807.79,-0.001,0.011934,3.04,29.57,7207.08,77.5,0.0269,0.007
2018/5/29,2797.64,2817.52,2768.86,2770.3,936000000,11214000000,12.18,2804.92,-0.0123,0.012342,3.01,29.27,7135.9,76.73,0.0275,0.0071
2018/5/30,2750.15,2783.2,2739.97,2744.7,1273000000,13073000000,12.09,2770.3,-0.0092,0.016739,2.98,28.97,7098.17,76.32,0.0299,0.0073
2018/5/31,2751.19,2786.81,2729.31,2783.85,1237000000,13141000000,12.34,2744.7,0.0143,0.016269,3.05,29.37,7200.3,77.42,0.0323,0.0102
2018/6/1,2772.78,2797.09,2740.37,2752.29,1000000000,11025000000,12.15,2783.85,-0.0113,0.013101,3.02,29.03,7114.26,76.5,0.0294,0.0104
2018/6/4,2743.97,2749.26,2707.92,2710.12,867000000,10051000000,11.97,2752.29,-0.0153,0.011357,2.97,28.58,7023.48,75.52,0.0291,0.0105
2018/6/5,2698.1,2739.58,2697.93,2739.27,737000000,8711000000,12.2,2710.12,0.0108,0.009654,3,28.89,7090.85,76.25,0.0235,0.0104
2018/6/6,2732.83,2745.66,2726.8,2745.64,847000000,9457000000,12.28,2739.27,0.0023,0.011099,3.01,28.94,7105.07,76.4,0.0263,0.0103
2018/6/7,2744.24,2744.75,2725.35,2739.05,947000000,10827000000,12.22,2745.64,-0.0024,0.012408,3,28.87,7082.32,76.15,0.0301,0.0107
2018/6/8,2729.44,2729.44,2672.24,2696.14,974000000,10775000000,11.93,2739.05,-0.0157,0.012759,2.96,28.41,6986.14,75.12,0.0305,0.0108
2018/6/11,2688.51,2696.1,2634.73,2645.14,737000000,8248000000,11.69,2696.14,-0.0189,0.009655,2.9,27.9,6858.29,73.75,0.0257,0.011
2018/6/12,2642.59,2676.07,2640.64,2674.49,751000000,8779000000,11.8,2645.14,0.0111,0.009769,2.96,28.54,7022.27,74.71,0.025,0.0108
2018/6/13,2670.82,2680.77,2651.23,2652.62,843000000,9865000000,11.65,2674.49,-0.0082,0.010959,2.94,28.3,6963.57,74.08,0.0302,0.0107
2018/6/14,2647.51,2667.51,2618.75,2623.36,754000000,9336000000,11.54,2652.62,-0.011,0.00981,2.91,27.99,6888.99,73.29,0.0302,0.0109
2018/6/15,2622.64,2631.96,2556.51,2568.28,908000000,9827000000,11.23,2623.36,-0.021,0.011804,2.84,27.4,6747.36,71.78,0.0276,0.0111
2018/6/19,2565.94,2593.04,2451.85,2486.31,1364000000,13030000000,10.69,2568.28,-0.0319,0.017731,2.76,26.54,6523.46,69.4,0.0275,0.0112
2018/6/20,2465.61,2487.27,2424.77,2477.49,1074000000,10351000000,10.69,2486.31,-0.0035,0.01397,2.74,26.42,6512.37,69.28,0.0298,0.0112
2018/6/21,2472.51,2486.22,2422.53,2423.51,831000000,8259000000,10.42,2477.49,-0.0218,0.010812,2.68,25.86,6368.19,67.75,0.0232,0.0115
2018/6/22,2405.03,2443.25,2395.46,2440.96,740000000,6811000000,10.5,2423.51,0.0072,0.009625,2.7,26.03,6410.65,68.2,0.0228,0.0114
2018/6/25,2452.54,2455.93,2411.75,2413.37,642000000,6219000000,10.41,2440.96,-0.0113,0.008343,2.65,25.47,6306.37,67.09,0.0202,0.0123
2018/6/26,2384.17,2418.35,2375.7,2403.75,723000000,6459000000,10.46,2413.37,-0.004,0.009374,2.67,25.63,6331.48,67.36,0.0199,0.0122
2018/6/27,2407.95,2426.05,2378.88,2388.52,808000000,7153000000,10.41,2403.75,-0.0063,0.01046,2.64,25.46,6297.99,67,0.022,0.0124
2018/6/28,2379.52,2395.06,2354.05,2357.68,690000000,6062000000,10.26,2388.52,-0.0129,0.008926,2.61,25.14,6209.45,66.06,0.0199,0.0129
2018/6/29,2363.19,2415.76,2359.04,2412.41,726000000,6476000000,10.51,2357.68,0.0232,0.009378,2.67,25.73,6364.86,67.71,0.0189,0.0122
2018/7/2,2408.94,2430.38,2363.84,2381.49,847000000,7476000000,10.4,2412.41,-0.0128,0.010946,2.63,25.37,6287.63,66.89,0.0209,0.0119
2018/7/3,2382.13,2396.79,2335.88,2382.09,674000000,6175000000,10.21,2381.49,0.0003,0.008654,2.65,25.39,6286,66.87,0.0157,0.0124
2018/7/4,2371.77,2373.8,2342.23,2356.33,817000000,7082000000,10.15,2382.09,-0.0108,0.010492,2.62,25.11,6220.21,66.17,0.0215,0.0127
2018/7/5,2350.19,2356.44,2284.85,2297.49,826000000,7143000000,9.87,2356.33,-0.025,0.010608,2.56,24.48,6067.3,64.55,0.0227,0.013
2018/7/6,2292.55,2338.33,2253.74,2325.34,1166000000,9095000000,9.93,2297.49,0.0121,0.014964,2.59,24.77,6125.79,65.17,0.0255,0.0129
2018/7/9,2321.9,2377.81,2321.9,2377.44,932000000,7999000000,10.16,2325.34,0.0224,0.011979,2.66,25.36,6251.58,66.51,0.0246,0.0127
2018/7/10,2375.01,2391.09,2366.83,2383.6,725000000,6327000000,10.15,2377.44,0.0026,0.009324,2.66,25.35,6236.93,66.35,0.0194,0.0128
2018/7/11,2349.66,2369.21,2340,2364.77,879000000,7799000000,10.04,2383.6,-0.0079,0.011268,2.64,25.22,6214.82,66.12,0.0229,0.0129
2018/7/12,2355.71,2396.29,2355.69,2394.51,850000000,7706000000,10.23,2364.77,0.0126,0.018,2.68,25.54,3942.26,41.94,0.0185,0.0126
2018/7/13,2390.68,2414.66,2384.65,2403.94,836000000,7727000000,10.31,2394.51,0.0039,0.0177,2.69,25.62,3957.86,42.1,0.0211,0.0132
2018/7/16,2397.83,2402.01,2378.53,2396.49,679000000,6362000000,10.25,2403.94,-0.0031,0.008803,2.7,25.65,6258.34,68.03,0.0196,0.0134
2018/7/17,2393.66,2412.56,2381.81,2412.48,642000000,6126000000,10.32,2396.49,0.0067,0.00831,2.71,25.84,6310.23,68.59,0.0199,0.0133
2018/7/18,2412.72,2423.13,2392.75,2393.94,704000000,6719000000,10.19,2412.48,-0.0077,0.009106,2.69,25.65,6269.44,68.15,0.0199,0.0134
2018/7/19,2389.78,2398.87,2363.52,2370.58,567000000,5427000000,10.04,2393.94,-0.0098,0.007334,2.67,25.4,6208.98,67.49,0.0175,0.0135
2018/7/20,2365.1,2395.23,2363.57,2389.58,569000000,5250000000,10.08,2370.58,0.008,0.007359,2.69,25.62,6248.31,67.92,0.0151,0.0134
2018/7/23,2388.7,2430.46,2388.64,2429.69,791000000,7290000000,10.15,2389.58,0.0168,0.010221,2.74,26.09,6339.77,68.91,0.0177,0.0131
2018/7/24,2425.36,2457.52,2415.14,2453.84,892000000,7478000000,10.25,2429.69,0.0099,0.011491,2.77,26.37,6431.61,69.91,0.0152,0.013
2018/7/25,2456.73,2459.44,2443.64,2458.37,827000000,7790000000,10.29,2453.84,0.0018,0.010661,2.77,26.4,6439.46,69.99,0.0196,0.0127
2018/7/26,2454.9,2475.29,2451.86,2458.23,984000000,8669000000,10.22,2458.37,-0.0001,0.012683,2.78,26.44,6439.75,70,0.0228,0.0128
2018/7/27,2456.31,2465.67,2442.4,2443.97,793000000,6908000000,10.12,2458.23,-0.0058,0.010218,2.77,26.31,6406.37,69.63,0.0222,0.0129
2018/7/30,2436.41,2442.98,2394.27,2403.87,802000000,7026000000,9.92,2443.97,-0.0164,0.010341,2.74,25.9,6300.66,68.49,0.0215,0.0147
2018/7/31,2409.56,2432.13,2406.76,2428.9,576000000,5154000000,9.98,2403.87,0.0104,0.007423,2.77,26.18,6355.82,69.09,0.0189,0.0145
2018/8/1,2430.61,2433.67,2388.22,2388.22,671000000,6023000000,9.82,2428.9,-0.0168,0.008646,2.72,25.74,6255,67.99,0.0183,0.0148
2018/8/2,2379.91,2383.89,2308.78,2347.86,885000000,7176000000,9.64,2388.22,-0.0169,0.011405,2.67,25.3,6155.86,66.91,0.0189,0.015
2018/8/3,2351.06,2400.55,2351.05,2363.89,914000000,8160000000,9.65,2347.86,0.0068,0.011733,2.69,25.47,6208.09,67.48,0.0287,0.0149
2018/8/6,2341.67,2343.13,2267.92,2279.98,923000000,7817000000,9.37,2363.89,-0.0355,0.011856,2.59,24.57,6009.52,65.32,0.0269,0.0155
2018/8/7,2275.34,2315.3,2255.66,2312.84,805000000,6525000000,9.52,2279.98,0.0144,0.010344,2.63,24.93,6095.28,66.25,0.0206,0.0153
2018/8/8,2304.17,2311.36,2295.87,2301.77,923000000,7347000000,9.42,2312.84,-0.0048,0.011856,2.62,24.82,6067.65,65.95,0.0241,0.0153
2018/8/9,2293.53,2346.88,2289.36,2338.39,948000000,7628000000,9.59,2301.77,0.0159,0.01217,2.66,25.22,6158.41,66.94,0.022,0.0127
2018/8/10,2339.17,2385.46,2338.07,2368.28,1009000000,8839000000,9.7,2338.39,0.0128,0.012963,2.7,25.54,6233.7,67.76,0.0307,0.0125
2018/8/13,2352,2368.86,2337.89,2365.81,842000000,6519000000,9.68,2368.28,-0.001,0.010814,2.69,25.52,6224.21,67.65,0.0217,0.0125
2018/8/14,2362.65,2373.43,2355.15,2369.14,668000000,5628000000,9.76,2365.81,0.0014,0.008577,2.7,25.55,6229.17,67.71,0.021,0.0125
2018/8/15,2366.63,2377.81,2331.27,2336.39,719000000,6098000000,9.61,2369.14,-0.0138,0.009237,2.67,25.2,6138.46,66.72,0.022,0.0127
2018/8/16,2309.49,2326.86,2268.87,2270.67,723000000,5975000000,9.41,2336.39,-0.0281,0.009287,2.59,24.48,5979.74,65,0.0221,0.013
2018/8/17,2279.2,2285.01,2225.9,2229.18,704000000,5855000000,9.2,2270.67,-0.0183,0.009039,2.55,24.04,5868.52,63.79,0.0221,0.0133
2018/8/20,2210.18,2213.29,2157.09,2189.21,694000000,5808000000,9.13,2229.18,-0.0179,0.008914,2.49,23.6,5788.9,62.92,0.022,0.0135
2018/8/21,2188.29,2223.49,2188.29,2217.82,593000000,4913000000,9.24,2189.21,0.0131,0.007618,2.53,23.92,5859.6,63.69,0.0175,0.0133
2018/8/22,2209.75,2223.52,2201.45,2219.64,650000000,5366000000,9.26,2217.82,0.0008,0.008348,2.53,23.93,5860.43,63.7,0.0234,0.0133
2018/8/23,2216.53,2228.57,2196.37,2213.29,681000000,6219000000,9.29,2219.64,-0.0029,0.008742,2.52,23.84,5856.52,63.66,0.0247,0.0134
2018/8/24,2204.43,2223.26,2194.45,2213.93,615000000,5513000000,9.3,2213.29,0.0003,0.007895,2.52,23.85,5856.57,63.66,0.0231,0.0134
2018/8/27,2216.83,2252.27,2213.96,2248.55,659000000,5670000000,9.41,2213.93,0.0156,0.008461,2.56,24.24,5944.81,64.62,0.0176,0.0132
2018/8/28,2249.24,2257.78,2240.74,2256.79,642000000,5782000000,9.44,2248.55,0.0037,0.008266,2.58,24.32,5958.2,64.76,0.0199,0.0131
2018/8/29,2253.49,2268.29,2248.36,2255.88,581000000,5071000000,9.45,2256.79,-0.0004,0.007476,2.57,24.33,5973.64,64.93,0.0206,0.0131
2018/8/30,2253.91,2261.28,2234,2234.63,562000000,4661000000,9.33,2255.88,-0.0094,0.00723,2.55,24.1,5907.36,64.21,0.0184,0.0133
2018/8/31,2225.12,2236.87,2211.3,2215.64,522000000,4328000000,9.26,2234.63,-0.0085,0.006724,2.52,23.72,5861.58,63.71,0.0174,0.0134
2018/9/3,2216.49,2236.16,2213.43,2234.95,648000000,5266000000,9.37,2215.64,0.0087,0.008335,2.55,26.47,5920.21,64.35,0.0217,0.013
2018/9/4,2238.8,2259.09,2231.93,2256.7,830000000,6829000000,9.5,2234.95,0.0097,0.010679,2.57,26.73,5980.4,65,0.0255,0.0129
2018/9/5,2253.6,2254.91,2232.06,2233.71,824000000,6739000000,9.41,2256.7,-0.0102,0.010606,2.55,26.46,5920.32,64.35,0.0261,0.013
2018/9/6,2222.45,2244.18,2219.7,2230.25,684000000,5650000000,9.36,2233.71,-0.0016,0.008806,2.54,26.42,5904.32,64.18,0.0227,0.013
2018/9/7,2229.23,2260.35,2228.98,2239.96,605000000,4996000000,9.33,2230.25,0.0044,0.007788,2.55,26.54,5917.98,64.33,0.0184,0.013
2018/9/10,2241.08,2247.93,2219.87,2221.69,652000000,5412000000,9.17,2239.96,-0.0082,0.008394,2.53,26.34,5863.6,63.73,0.0219,0.0131
2018/9/11,2218.86,2236.89,2207.82,2223.91,512000000,4282000000,9.16,2221.69,0.001,0.006593,2.54,26.37,5863.04,63.73,0.0194,0.0131
2018/9/12,2220.53,2233.1,2209.74,2213.16,477000000,3997000000,9.11,2223.91,-0.0048,0.006134,2.53,26.24,5835.57,63.43,0.0184,0.0131
2018/9/13,2227.49,2232.75,2198.38,2215,475000000,3982000000,9.11,2213.16,0.0008,0.006113,2.53,26.27,5838.29,63.46,0.0153,0.0131
2018/9/14,2216.73,2221.18,2203.79,2204.22,491000000,4196000000,9.03,2215,-0.0049,0.006321,2.52,26.14,5814.54,63.2,0.0167,0.0132
2018/9/17,2195.87,2199.92,2173.78,2174.23,450000000,3688000000,8.89,2204.22,-0.0136,0.005789,2.48,25.79,5729.6,62.28,0.0178,0.0134
2018/9/18,2164.97,2194.16,2163.91,2192.51,504000000,3998000000,8.96,2174.23,0.0084,0.006488,2.5,25.99,5775.95,62.78,0.0158,0.0133
2018/9/19,2190.56,2220.42,2184.57,2212.34,869000000,5506000000,9.08,2192.51,0.009,0.011177,2.52,26.22,5830.42,63.37,0.0172,0.0131
2018/9/20,2209.37,2216.84,2200.75,2205.18,740000000,4617000000,9.03,2212.34,-0.0032,0.009526,2.52,26.15,5811.92,63.17,0.0184,0.0132
2018/9/21,2209.98,2235.49,2202.32,2233.2,767000000,5000000000,9.15,2205.18,0.0127,0.009871,2.55,26.49,5886.85,63.99,0.0157,0.013
2018/9/25,2228.51,2260.42,2221.82,2259.92,824000000,5204000000,9.19,2233.2,0.012,0.010603,2.58,26.79,5948.76,64.66,0.0218,0.0129
2018/9/26,2256.52,2311.52,2256.43,2295.36,1087000000,7483000000,9.25,2259.92,0.0157,0.013989,2.62,27.23,6025.1,65.49,0.0242,0.0127
2018/9/27,2298.76,2299.55,2271.1,2272.71,869000000,5936000000,9.14,2295.36,-0.0099,0.011171,2.59,26.97,5982.22,65.02,0.021,0.0127
2018/9/28,2275.5,2279.85,2267.42,2275.98,601000000,4279000000,9.17,2272.71,0.0014,0.007719,2.6,27.01,5997.07,65.19,0.0164,0.0127
2018/10/8,2247.15,2268.78,2233.15,2234.78,711000000,5427000000,8.95,2275.98,-0.0181,0.00913,2.55,26.54,5890.38,64.03,0.0189,0.013
2018/10/9,2244.41,2261.76,2239.18,2246.4,569000000,4483000000,8.99,2234.78,0.0052,0.00731,2.56,26.67,5920.79,64.36,0.0194,0.0129
2018/10/10,2249.75,2271.35,2249.65,2265.84,538000000,4489000000,9.02,2246.4,0.0087,0.006906,2.59,26.91,5961.51,64.8,0.019,0.0128
2018/10/11,2210.33,2221.81,2146.24,2157.68,976000000,6703000000,8.42,2265.84,-0.0477,0.012537,2.47,25.64,5673.67,61.67,0.0187,0.0134
2018/10/12,2139.3,2168.85,2095.6,2161.86,907000000,6038000000,8.37,2157.68,0.0019,0.011643,2.47,25.69,5683.17,61.77,0.0196,0.0134
2018/10/15,2165.83,2184.15,2146.9,2149.52,606000000,4375000000,8.27,2161.86,-0.0057,0.007788,2.44,25.53,5637.45,61.28,0.0183,0.0134
2018/10/16,2148.2,2151.45,2094.39,2102.71,641000000,4524000000,8.12,2149.52,-0.0218,0.008234,2.39,24.95,5523.83,60.04,0.0192,0.0137
2018/10/17,2117.63,2129.7,2095.11,2122.95,683000000,4831000000,8.17,2102.71,0.0096,0.008767,2.41,25.2,5555.61,60.39,0.0187,0.0136
2018/10/18,2108.74,2110.05,2052,2052.95,688000000,4111000000,7.89,2122.95,-0.033,0.008834,2.33,24.36,5386.57,58.55,0.0175,0.014
2018/10/19,2024.99,2086.65,2024.99,2085.42,745000000,4604000000,8,2052.95,0.0158,0.009571,2.37,24.74,5470.94,59.47,0.0162,0.0138
2018/10/22,2108.54,2185.18,2107.79,2161.04,925000000,6286000000,8.38,2085.42,0.0363,0.011862,2.45,25.63,5677.54,61.71,0.015,0.0133
2018/10/23,2162.36,2180.1,2140.65,2152.03,889000000,5935000000,8.32,2161.04,-0.0042,0.011402,2.43,25.5,5641.43,61.32,0.0166,0.0134
2018/10/24,2144.25,2181.81,2141.56,2168.6,664000000,4740000000,8.34,2152.03,0.0077,0.008514,2.43,25.71,5674.63,61.68,0.016,0.0133
2018/10/25,2121.56,2163.55,2110.41,2158.4,644000000,4212000000,8.25,2168.6,-0.0047,0.00826,2.42,25.59,5653.07,61.45,0.0144,0.0134
2018/10/26,2158.41,2192.1,2153.37,2163.15,603000000,4227000000,8.24,2158.4,0.0022,0.007732,2.41,25.64,5649.03,61.4,0.015,0.0133
2018/10/29,2153.57,2158.63,2132.25,2137.44,657000000,4534000000,8.14,2163.15,-0.0119,0.008432,2.37,25.34,5574.4,60.59,0.0178,0.0135
2018/10/30,2127.06,2155.33,2080.94,2125.83,727000000,5038000000,8.21,2137.44,-0.0054,0.009326,2.34,25.19,5566.66,60.51,0.0162,0.0136
2018/10/31,2132.27,2164.88,2130.11,2160.62,747000000,5007000000,8.33,2125.83,0.0164,0.009584,2.38,25.61,5654.55,61.46,0.0159,0.0133
2018/11/1,2158.58,2177.3,2154.86,2159.29,834000000,5854000000,8.39,2160.62,-0.0006,0.010699,2.38,24.28,5659.51,61.52,0.0153,0.0134
2018/11/2,2192.74,2207.49,2171.16,2205.3,955000000,6823000000,8.58,2159.29,0.0213,0.012244,2.43,24.79,5779.22,62.82,0.0151,0.0131
2018/11/5,2212.1,2237.66,2205.26,2227.76,1343000000,7546000000,8.64,2205.3,0.0102,0.01723,2.45,25.03,5839.13,63.47,0.0192,0.0129
2018/11/6,2227.28,2238.42,2208.63,2238,949000000,5867000000,8.66,2227.76,0.0046,0.012136,2.47,25.15,5926.23,64.42,0.0187,0.0127
2018/11/7,2237.94,2250.95,2225.64,2233.13,914000000,5808000000,8.68,2238,-0.0022,0.011686,2.46,25.06,5922.57,64.38,0.0171,0.0128
2018/11/8,2238.18,2257.2,2226.75,2236.62,1150000000,6296000000,8.72,2233.13,0.0016,0.014638,2.46,25.07,5936.57,64.53,0.0212,0.0127
2018/11/9,2224.63,2226.93,2199.19,2199.2,1067000000,5593000000,8.66,2236.62,-0.0167,0.01358,2.42,24.66,5841.42,63.49,0.0204,0.013
2018/11/12,2191.28,2247.72,2191.28,2243.13,1370000000,7306000000,8.87,2199.2,0.02,0.017439,2.47,25.16,5945.83,64.63,0.0216,0.0127
2018/11/13,2230.49,2300.17,2223.2,2292.11,1786000000,9537000000,9.03,2243.13,0.0218,0.022732,2.53,25.72,6070.75,65.99,0.021,0.0124
2018/11/14,2289.96,2315.09,2285.77,2291.58,1565000000,8559000000,9.05,2292.11,-0.0002,0.019913,2.52,25.69,6075.43,66.04,0.0208,0.0124
2018/11/15,2291.8,2312.32,2288.49,2312.32,1223000000,7069000000,9.16,2291.58,0.0091,0.01556,2.55,25.93,6137.61,66.71,0.0176,0.0123
2018/11/16,2317.06,2333.74,2308.25,2327.21,1341000000,8043000000,9.26,2312.32,0.0064,0.01707,2.56,26.09,6178.31,67.16,0.0169,0.0122
2018/11/19,2326.25,2336.58,2306.19,2320.63,1276000000,8084000000,9.29,2327.21,-0.0028,0.016214,2.56,26.02,6175.54,67.13,0.0184,0.0123
2018/11/20,2307.56,2312.21,2261.69,2263.1,1143000000,7398000000,9.1,2320.63,-0.0248,0.014512,2.49,25.36,6033.33,65.58,0.0175,0.0126
2018/11/21,2251.17,2288.83,2240.66,2286.45,1016000000,6189000000,9.2,2263.1,0.0103,0.012894,2.52,25.62,6096,66.26,0.0178,0.0125
2018/11/22,2289.74,2293.86,2264.67,2272.95,815000000,5235000000,9.17,2286.45,-0.0059,0.010346,2.5,25.48,6063.83,65.91,0.0172,0.0125
2018/11/23,2276.36,2276.36,2222.91,2230.37,1033000000,6587000000,8.91,2272.95,-0.0187,0.013177,2.46,25.04,5927.6,64.43,0.0184,0.0128
2018/11/26,2227.73,2237.58,2216.52,2226.53,738000000,5381000000,8.81,2230.37,-0.0017,0.009378,2.46,25.04,5920.63,64.35,0.0211,0.0128
2018/11/27,2237.23,2245,2221.71,2231.18,733000000,4706000000,8.85,2226.53,0.0021,0.009322,2.47,25.09,5936.51,64.53,0.0188,0.0127
2018/11/28,2227.35,2276.74,2223.66,2276.74,900000000,5959000000,8.96,2231.18,0.0204,0.011425,2.52,25.6,6059.41,65.86,0.0204,0.0125
2018/11/29,2282.74,2302.92,2270.29,2270.29,990000000,6748000000,8.9,2276.74,-0.0028,0.01256,2.51,25.52,6036.28,65.61,0.0217,0.0125
2018/11/30,2265.29,2290.85,2263.93,2288.41,871000000,5909000000,8.9,2270.29,0.008,0.011051,2.53,25.73,6081.74,66.11,0.0221,0.0124
2018/12/3,2309.59,2352.67,2299.77,2346.87,1218000000,8378000000,9.12,2288.41,0.0255,0.015452,2.59,26.4,6233.89,67.76,0.0197,0.0121
2018/12/4,2343.38,2362.55,2336.79,2360.08,953000000,6651000000,9.22,2346.87,0.0056,0.012091,2.61,26.55,6274,68.2,0.0202,0.012
2018/12/5,2332.97,2407.78,2329.2,2403.05,1247000000,9677000000,9.28,2360.08,0.0182,0.015821,2.66,27.05,6371.63,69.26,0.0301,0.0118
2018/12/6,2399.14,2410.38,2366.07,2374.15,1166000000,9009000000,9.14,2403.05,-0.012,0.014796,2.63,26.74,6287.52,68.34,0.029,0.012
2018/12/7,2372.51,2382.56,2332.32,2368.51,855000000,6432000000,9.17,2374.15,-0.0024,0.010844,2.62,26.72,6283.57,68.3,0.0267,0.012
2018/12/10,2355.58,2379.8,2352.48,2355.01,809000000,5669000000,9.1,2368.51,-0.0057,0.010259,2.6,26.57,6241.87,67.85,0.0236,0.0121
2018/12/11,2362.98,2368.8,2339.64,2350.63,725000000,5101000000,9.12,2355.01,-0.0019,0.009198,2.6,26.53,6237.89,67.8,0.0234,0.0121
2018/12/12,2356.26,2364.01,2344.79,2353.01,615000000,4297000000,9.11,2350.63,0.001,0.007797,2.6,26.56,6240.61,67.83,0.0193,0.0121
2018/12/13,2348.04,2360.28,2312.32,2344.25,758000000,5851000000,9.13,2353.01,-0.0037,0.009613,2.59,26.46,6235.31,67.78,0.0192,0.0122
2018/12/14,2347.32,2347.33,2294.7,2294.87,822000000,6130000000,8.92,2344.25,-0.0211,,2.54,25.89,,,0.021,0.0124
2018/12/17,2290.47,2296.65,2267.67,2290.21,630000000,4612000000,8.91,2294.87,-0.002,0.00799,2.53,25.84,6082.9,66.12,0.0194,0.0125
2018/12/18,2287.59,2313.34,2275.72,2291.57,627000000,4588000000,8.87,2290.21,0.0006,0.007949,2.53,25.86,6082.33,66.11,0.02,0.0125
2018/12/19,2292.64,2292.73,2244.79,2244.93,598000000,4310000000,8.71,2291.57,-0.0204,0.007597,2.43,25.59,5947.39,64.65,0.0199,0.0127
2018/12/20,2244.71,2282.21,2244.71,2282.21,631000000,4604000000,8.77,2244.93,0.0166,0.008017,2.48,26.03,6034.8,65.6,0.0199,0.0125
2018/12/21,2279.6,2286.89,2258.23,2268.47,577000000,4085000000,8.72,2282.21,-0.006,0.007337,2.45,25.91,5995.72,65.17,0.0173,0.0126
2018/12/24,2267.9,2312.49,2267.9,2311.73,627000000,4678000000,8.86,2268.47,0.0191,0.007966,2.5,26.41,6115.34,66.47,0.0219,0.0123
2018/12/25,2292.33,2302.75,2267.23,2291.89,711000000,4800000000,8.78,2311.73,-0.0086,0.009042,2.48,26.18,6064,65.91,0.0174,0.0124
2018/12/26,2289.63,2306.41,2279.26,2283.88,555000000,3987000000,8.73,2291.89,-0.0035,0.007057,2.47,26.09,6040.82,65.66,0.0172,0.0125
2018/12/27,2308.44,2312,2253.2,2253.91,630000000,4236000000,8.61,2283.88,-0.0131,0.007998,2.44,25.77,5963.55,64.82,0.0161,0.0126
2018/12/28,2245.89,2274.43,2230.92,2274.43,667000000,5011000000,8.68,2253.91,0.0091,0.008477,2.46,26.01,6019.58,65.43,0.021,0.0125
2019/1/2,2279.13,2283.12,2262.93,2268.97,675000000,4984000000,8.66,2274.43,-0.0024,0.008579,2.45,25.96,6004.24,65.26,0.0221,0.0126
2019/1/3,2269.78,2289.5,2262.24,2265.85,758000000,5465000000,8.58,2268.97,-0.0014,0.009629,2.45,25.93,5980.33,65,0.0218,0.0126
2019/1/4,2251.27,2318.38,2251.27,2318.38,1139000000,7821000000,8.78,2265.85,0.0232,0.014446,2.52,26.64,6153.06,66.88,0.0244,0.0122
2019/1/7,2328.62,2373.72,2326.03,2372.63,1224000000,9220000000,8.96,2318.38,0.0234,0.015522,2.58,27.26,6300.23,68.48,0.0266,0.0123
2019/1/8,2354.84,2365.81,2342.08,2355.36,912000000,6592000000,8.94,2372.63,-0.0073,0.011569,2.56,27.06,6256.75,68.01,0.0221,0.0124
2019/1/9,2358.02,2389.42,2353.79,2354.51,1022000000,7548000000,8.95,2355.36,-0.0004,0.012962,2.56,27.03,6253.85,67.98,0.0199,0.0124
2019/1/10,2353.78,2365.8,2339.35,2356.07,865000000,6385000000,8.92,2354.51,0.0007,0.010973,2.56,27.04,6247.85,67.91,0.0204,0.0124
2019/1/11,2347.15,2371.81,2346.85,2365.73,935000000,5889000000,8.96,2356.07,0.0041,0.01185,2.57,27.16,6278.74,68.25,0.0199,0.0123
2019/1/14,2366.54,2391.36,2364,2366.05,1048000000,6901000000,8.91,2365.73,0.0001,0.013287,2.58,27.17,6276.39,68.22,0.0244,0.0123
